Season,Team,Matches_Played,Wins,Draws,Losses,Points,Goals_Scored,Goals_Conceded,Goal_Difference,Shots,Shots_On_Target,Fouls,Corners,Yellow_Cards,Red_Cards,xG_Per_Match,xGA_Per_Match,xG_Difference_Per_Match,Shots_Per_Match,Shots_On_Target_Per_Match,Fouls_Per_Match,Yellow_Cards_Per_Match,Red_Cards_Per_Match,Shot_Conversion_Percentage,Points_Per_Match
2021/22,Leicester,38,14,10,14,52,62,59,3,435,169,356,185,54,1,1.3023684210526316,1.7397368421052632,-0.43736842105263163,11.447368421052632,4.447368421052632,9.368421052631579,1.4210526315789473,0.02631578947368421,14.25287356321839,1.368421052631579
2021/22,Brighton,38,12,15,11,51,42,44,-2,490,152,393,202,71,2,1.3044736842105262,1.2423684210526316,0.06210526315789466,12.894736842105264,4.0,10.342105263157896,1.868421052631579,0.05263157894736842,8.571428571428571,1.3421052631578947
2021/22,Wolves,38,15,6,17,51,38,43,-5,402,136,365,168,59,2,1.0273684210526315,1.5389473684210526,-0.5115789473684211,10.578947368421053,3.5789473684210527,9.605263157894736,1.5526315789473684,0.05263157894736842,9.45273631840796,1.3421052631578947
2021/22,Newcastle,38,13,10,15,49,44,62,-18,448,148,391,160,79,1,1.0928947368421054,1.6502631578947369,-0.5573684210526315,11.789473684210526,3.8947368421052633,10.289473684210526,2.0789473684210527,0.02631578947368421,9.821428571428571,1.2894736842105263
2021/22,Crystal Palace,38,11,15,12,48,50,46,4,412,147,415,176,67,1,1.2852631578947369,1.0876315789473683,0.1976315789473686,10.842105263157896,3.8684210526315788,10.921052631578947,1.763157894736842,0.02631578947368421,12.135922330097088,1.263157894736842
2021/22,Brentford,38,13,7,18,46,48,56,-8,442,154,371,159,61,3,1.391842105263158,1.3026315789473684,0.08921052631578963,11.631578947368421,4.052631578947368,9.763157894736842,1.605263157894737,0.07894736842105263,10.85972850678733,1.2105263157894737
2021/22,Aston Villa,38,13,6,19,45,52,54,-2,454,162,401,196,77,2,1.135,1.3973684210526316,-0.2623684210526316,11.947368421052632,4.2631578947368425,10.552631578947368,2.026315789473684,0.05263157894736842,11.45374449339207,1.1842105263157894
2021/22,Southampton,38,9,13,16,40,43,67,-24,482,170,402,234,63,2,1.2460526315789473,1.6989473684210528,-0.45289473684210546,12.68421052631579,4.473684210526316,10.578947368421053,1.6578947368421053,0.05263157894736842,8.921161825726141,1.0526315789473684
2021/22,Everton,38,11,6,21,39,43,66,-23,438,138,368,161,76,6,1.170263157894737,1.5971052631578946,-0.4268421052631577,11.526315789473685,3.6315789473684212,9.68421052631579,2.0,0.15789473684210525,9.817351598173515,1.0263157894736843
2021/22,Leeds,38,9,11,18,38,42,79,-37,485,154,469,171,100,3,1.3471052631578946,1.8765789473684211,-0.5294736842105265,12.763157894736842,4.052631578947368,12.342105263157896,2.6315789473684212,0.07894736842105263,8.65979381443299,1.0
2021/22,Burnley,38,7,14,17,35,34,53,-19,407,125,394,184,68,2,1.081842105263158,1.5847368421052632,-0.5028947368421053,10.710526315789474,3.289473684210526,10.368421052631579,1.7894736842105263,0.05263157894736842,8.353808353808354,0.9210526315789473
2021/22,Watford,38,6,5,27,23,34,77,-43,396,127,440,162,57,3,1.0352631578947369,1.7771052631578947,-0.7418421052631579,10.421052631578947,3.3421052631578947,11.578947368421053,1.5,0.07894736842105263,8.585858585858585,0.6052631578947368
2021/22,Norwich,38,5,7,26,22,23,84,-61,374,109,356,165,55,2,0.8292105263157895,2.1073684210526316,-1.2781578947368422,9.842105263157896,2.8684210526315788,9.368421052631579,1.4473684210526316,0.05263157894736842,6.149732620320856,0.5789473684210527
2022/23,Man City,38,28,5,5,89,94,33,61,603,219,347,240,43,1,2.2189473684210523,0.9002631578947369,1.3186842105263155,15.868421052631579,5.7631578947368425,9.131578947368421,1.131578947368421,0.02631578947368421,15.58872305140962,2.3421052631578947
2022/23,Arsenal,38,26,6,6,84,88,43,45,593,204,373,223,51,0,2.0134210526315792,1.1884210526315788,0.8250000000000004,15.605263157894736,5.368421052631579,9.81578947368421,1.3421052631578947,0.0,14.839797639123104,2.210526315789474
2022/23,Man United,38,23,6,9,75,58,43,15,592,214,423,195,78,1,1.892105263157895,1.3234210526315788,0.5686842105263161,15.578947368421053,5.631578947368421,11.131578947368421,2.0526315789473686,0.02631578947368421,9.797297297297296,1.9736842105263157
2022/23,Newcastle,38,19,14,5,71,68,33,35,571,197,406,270,57,1,2.0257894736842106,1.101578947368421,0.9242105263157896,15.026315789473685,5.184210526315789,10.68421052631579,1.5,0.02631578947368421,11.908931698774081,1.868421052631579
2022/23,Liverpool,38,19,10,9,67,75,47,28,605,212,405,236,57,1,2.1255263157894735,1.4676315789473684,0.6578947368421051,15.921052631578947,5.578947368421052,10.657894736842104,1.5,0.02631578947368421,12.396694214876034,1.763157894736842
2022/23,Brighton,38,18,8,12,62,72,53,19,612,231,426,233,59,0,2.0452631578947367,1.319736842105263,0.7255263157894736,16.105263157894736,6.078947368421052,11.210526315789474,1.5526315789473684,0.0,11.76470588235294,1.631578947368421
2022/23,Aston Villa,38,18,7,13,61,51,46,5,431,151,417,165,80,1,1.3157894736842106,1.42,-0.10421052631578931,11.342105263157896,3.973684210526316,10.973684210526315,2.1052631578947367,0.02631578947368421,11.832946635730858,1.605263157894737
2022/23,Tottenham,38,18,6,14,60,70,63,7,520,200,423,203,75,3,1.5218421052631579,1.3594736842105262,0.16236842105263172,13.68421052631579,5.2631578947368425,11.131578947368421,1.9736842105263157,0.07894736842105263,13.461538461538462,1.5789473684210527
2022/23,Brentford,38,15,14,9,59,58,46,12,397,162,354,163,55,1,1.5586842105263157,1.3539473684210528,0.20473684210526288,10.447368421052632,4.2631578947368425,9.31578947368421,1.4473684210526316,0.02631578947368421,14.609571788413097,1.5526315789473684
2022/23,Fulham,38,15,7,16,52,55,53,2,429,149,411,185,80,1,1.2626315789473683,1.881315789473684,-0.6186842105263157,11.289473684210526,3.9210526315789473,10.81578947368421,2.1052631578947367,0.02631578947368421,12.82051282051282,1.368421052631579
2022/23,Crystal Palace,38,11,12,15,45,40,49,-9,425,136,446,186,78,3,1.071578947368421,1.358684210526316,-0.287105263157895,11.18421052631579,3.5789473684210527,11.736842105263158,2.0526315789473686,0.07894736842105263,9.411764705882353,1.1842105263157894
2022/23,Chelsea,38,11,11,16,44,38,47,-9,484,158,397,209,77,3,1.3655263157894737,1.421578947368421,-0.056052631578947354,12.736842105263158,4.157894736842105,10.447368421052632,2.026315789473684,0.07894736842105263,7.851239669421488,1.1578947368421053
2022/23,Wolves,38,11,8,19,41,31,58,-27,413,125,463,186,83,5,0.9244736842105263,1.6494736842105262,-0.7249999999999999,10.868421052631579,3.289473684210526,12.18421052631579,2.1842105263157894,0.13157894736842105,7.506053268765134,1.0789473684210527
2022/23,West Ham,38,11,7,20,40,42,55,-13,474,145,361,207,44,0,1.3476315789473685,1.4555263157894738,-0.10789473684210527,12.473684210526315,3.8157894736842106,9.5,1.1578947368421053,0.0,8.860759493670885,1.0526315789473684
2022/23,Bournemouth,38,11,6,21,39,37,71,-34,355,133,391,144,68,0,1.0547368421052632,1.7789473684210524,-0.7242105263157892,9.342105263157896,3.5,10.289473684210526,1.7894736842105263,0.0,10.422535211267606,1.0263157894736843
2022/23,Nott'm Forest,38,9,11,18,38,38,68,-30,368,118,445,128,84,0,1.0413157894736842,1.801578947368421,-0.7602631578947368,9.68421052631579,3.1052631578947367,11.710526315789474,2.210526315789474,0.0,10.326086956521738,1.0
2022/23,Everton,38,8,12,18,36,34,57,-23,429,152,396,175,79,2,1.2802631578947368,1.8047368421052632,-0.5244736842105264,11.289473684210526,4.0,10.421052631578947,2.0789473684210527,0.05263157894736842,7.925407925407925,0.9473684210526315
2022/23,Leicester,38,9,7,22,34,51,68,-17,417,152,411,135,58,2,1.2892105263157896,1.5734210526315788,-0.28421052631578925,10.973684210526315,4.0,10.81578947368421,1.5263157894736843,0.05263157894736842,12.23021582733813,0.8947368421052632
2022/23,Leeds,38,7,10,21,31,48,78,-30,465,145,456,201,84,3,1.2578947368421052,1.8310526315789473,-0.5731578947368421,12.236842105263158,3.8157894736842106,12.0,2.210526315789474,0.07894736842105263,10.32258064516129,0.8157894736842105
2022/23,Southampton,38,6,7,25,25,36,73,-37,417,142,430,157,73,0,1.033421052631579,1.6552631578947368,-0.6218421052631578,10.973684210526315,3.736842105263158,11.31578947368421,1.9210526315789473,0.0,8.633093525179856,0.6578947368421053
2023/24,Man City,38,28,7,3,91,96,34,62,690,278,287,282,51,2,2.356578947368421,0.9807894736842107,1.3757894736842102,18.157894736842106,7.315789473684211,7.552631578947368,1.3421052631578947,0.05263157894736842,13.91304347826087,2.3947368421052633
2023/24,Arsenal,38,28,5,5,89,91,29,62,657,227,391,256,62,2,2.2207894736842104,0.8363157894736842,1.3844736842105263,17.289473684210527,5.973684210526316,10.289473684210526,1.631578947368421,0.05263157894736842,13.850837138508371,2.3421052631578947
2023/24,Liverpool,38,24,10,4,82,86,41,45,790,277,462,287,65,5,2.4944736842105266,1.2473684210526315,1.2471052631578952,20.789473684210527,7.2894736842105265,12.157894736842104,1.7105263157894737,0.13157894736842105,10.886075949367088,2.1578947368421053
2023/24,Aston Villa,38,20,8,10,68,76,61,15,514,190,413,233,94,2,1.7742105263157895,1.7126315789473683,0.06157894736842118,13.526315789473685,5.0,10.868421052631579,2.473684210526316,0.05263157894736842,14.785992217898833,1.7894736842105263
2023/24,Tottenham,38,20,6,12,66,74,61,13,582,214,425,235,88,4,1.9302631578947367,1.791315789473684,0.1389473684210527,15.31578947368421,5.631578947368421,11.18421052631579,2.3157894736842106,0.10526315789473684,12.714776632302405,1.736842105263158
2023/24,Chelsea,38,18,9,11,63,77,63,14,548,215,445,203,104,3,2.128421052631579,1.6473684210526316,0.4810526315789474,14.421052631578947,5.657894736842105,11.710526315789474,2.736842105263158,0.07894736842105263,14.051094890510948,1.6578947368421053
2023/24,Man United,38,18,6,14,60,57,58,-1,550,193,398,226,80,1,1.5876315789473683,1.9673684210526317,-0.3797368421052634,14.473684210526315,5.078947368421052,10.473684210526315,2.1052631578947367,0.02631578947368421,10.363636363636363,1.5789473684210527
2023/24,Newcastle,38,18,6,14,60,85,62,23,551,213,385,193,76,1,2.223157894736842,1.6436842105263159,0.5794736842105261,14.5,5.605263157894737,10.131578947368421,2.0,0.02631578947368421,15.426497277676951,1.5789473684210527
2023/24,West Ham,38,14,10,14,52,60,74,-14,450,150,390,168,76,3,1.435,2.0502631578947366,-0.6152631578947365,11.842105263157896,3.9473684210526314,10.263157894736842,2.0,0.07894736842105263,13.333333333333334,1.368421052631579
2023/24,Crystal Palace,38,13,10,15,49,57,58,-1,456,169,456,178,69,2,1.4194736842105262,1.5260526315789473,-0.1065789473684211,12.0,4.447368421052632,12.0,1.8157894736842106,0.05263157894736842,12.5,1.2894736842105263
2023/24,Bournemouth,38,13,9,16,48,54,67,-13,542,185,506,236,80,3,1.677894736842105,1.7239473684210527,-0.04605263157894757,14.263157894736842,4.868421052631579,13.31578947368421,2.1052631578947367,0.07894736842105263,9.96309963099631,1.263157894736842
2023/24,Brighton,38,12,12,14,48,55,62,-7,562,208,414,206,89,3,1.6292105263157894,1.6036842105263158,0.02552631578947362,14.789473684210526,5.473684210526316,10.894736842105264,2.3421052631578947,0.07894736842105263,9.786476868327403,1.263157894736842
2023/24,Everton,38,13,9,16,48,40,51,-11,507,162,457,185,79,1,1.5986842105263157,1.5857894736842104,0.012894736842105292,13.342105263157896,4.2631578947368425,12.026315789473685,2.0789473684210527,0.02631578947368421,7.889546351084813,1.263157894736842
2023/24,Fulham,38,13,8,17,47,55,61,-6,500,178,384,212,77,4,1.3897368421052632,1.760526315789474,-0.3707894736842108,13.157894736842104,4.684210526315789,10.105263157894736,2.026315789473684,0.10526315789473684,11.0,1.236842105263158
2023/24,Wolves,38,13,7,18,46,50,65,-15,427,159,477,158,98,4,1.3328947368421051,2.002894736842105,-0.6699999999999999,11.236842105263158,4.184210526315789,12.552631578947368,2.5789473684210527,0.10526315789473684,11.7096018735363,1.2105263157894737
2023/24,Brentford,38,10,9,19,39,56,65,-9,473,172,384,185,88,2,1.691842105263158,1.5857894736842104,0.10605263157894762,12.447368421052632,4.526315789473684,10.105263157894736,2.3157894736842106,0.05263157894736842,11.839323467230443,1.0263157894736843
2023/24,Nott'm Forest,38,9,9,20,36,49,67,-18,451,148,428,148,75,3,1.3726315789473684,1.480263157894737,-0.10763157894736852,11.868421052631579,3.8947368421052633,11.263157894736842,1.9736842105263157,0.07894736842105263,10.864745011086473,0.9473684210526315
2023/24,Luton,38,6,8,24,26,52,85,-33,431,141,443,204,71,0,1.3123684210526314,2.4118421052631582,-1.0994736842105268,11.342105263157896,3.710526315789474,11.657894736842104,1.868421052631579,0.0,12.064965197215777,0.6842105263157895
2023/24,Burnley,38,5,9,24,24,41,78,-37,433,142,427,181,71,7,1.1431578947368422,1.9926315789473683,-0.8494736842105262,11.394736842105264,3.736842105263158,11.236842105263158,1.868421052631579,0.18421052631578946,9.468822170900692,0.631578947368421
2023/24,Sheffield United,38,3,7,28,16,35,104,-69,368,129,423,142,93,5,1.0871052631578948,2.2555263157894734,-1.1684210526315786,9.68421052631579,3.3947368421052633,11.131578947368421,2.4473684210526314,0.13157894736842105,9.510869565217392,0.42105263157894735
2024/25,Liverpool,38,25,9,4,84,86,41,45,648,231,430,253,64,3,2.4536842105263155,1.1136842105263158,1.3399999999999996,17.05263157894737,6.078947368421052,11.31578947368421,1.6842105263157894,0.07894736842105263,13.271604938271606,2.210526315789474
2024/25,Arsenal,38,20,14,4,74,69,34,35,547,188,400,251,64,6,1.9360526315789472,1.0521052631578947,0.8839473684210526,14.394736842105264,4.947368421052632,10.526315789473685,1.6842105263157894,0.15789473684210525,12.614259597806216,1.9473684210526316
2024/25,Man City,38,21,8,9,71,72,44,28,607,217,287,253,57,2,1.925,1.3921052631578947,0.5328947368421053,15.973684210526315,5.7105263157894735,7.552631578947368,1.5,0.05263157894736842,11.86161449752883,1.868421052631579
2024/25,Chelsea,38,20,9,9,69,64,43,21,595,218,436,236,98,2,1.9242105263157896,1.427894736842105,0.4963157894736845,15.657894736842104,5.7368421052631575,11.473684210526315,2.5789473684210527,0.05263157894736842,10.756302521008404,1.8157894736842106
2024/25,Aston Villa,38,19,9,10,66,58,51,7,484,170,406,232,72,4,1.7471052631578947,1.4473684210526316,0.2997368421052631,12.736842105263158,4.473684210526316,10.68421052631579,1.894736842105263,0.10526315789473684,11.983471074380166,1.736842105263158
2024/25,Newcastle,38,20,6,12,66,68,47,21,524,174,394,218,68,1,1.8810526315789475,1.4205263157894736,0.4605263157894739,13.789473684210526,4.578947368421052,10.368421052631579,1.7894736842105263,0.02631578947368421,12.977099236641221,1.736842105263158
2024/25,Nott'm Forest,38,19,8,11,65,58,46,12,463,166,391,160,85,2,1.388157894736842,1.471578947368421,-0.08342105263157906,12.18421052631579,4.368421052631579,10.289473684210526,2.236842105263158,0.05263157894736842,12.526997840172784,1.7105263157894737
2024/25,Brighton,38,16,13,9,61,66,59,7,533,191,438,189,72,3,1.7178947368421054,1.5557894736842104,0.16210526315789497,14.026315789473685,5.026315789473684,11.526315789473685,1.894736842105263,0.07894736842105263,12.382739212007504,1.605263157894737
2024/25,Bournemouth,38,15,11,12,56,58,46,12,580,202,514,229,97,3,1.9110526315789476,1.4207894736842106,0.49026315789473696,15.263157894736842,5.315789473684211,13.526315789473685,2.5526315789473686,0.07894736842105263,10.0,1.4736842105263157
2024/25,Brentford,38,16,8,14,56,66,57,9,441,184,319,175,62,1,1.7663157894736843,1.601578947368421,0.1647368421052633,11.605263157894736,4.842105263157895,8.394736842105264,1.631578947368421,0.02631578947368421,14.965986394557824,1.4736842105263157
2024/25,Fulham,38,15,9,14,54,54,54,0,521,173,432,205,80,2,1.5263157894736843,1.2955263157894736,0.23078947368421066,13.710526315789474,4.552631578947368,11.368421052631579,2.1052631578947367,0.05263157894736842,10.36468330134357,1.4210526315789473
2024/25,Crystal Palace,38,13,14,11,53,51,51,0,516,186,417,172,75,4,1.7836842105263158,1.5494736842105263,0.23421052631578942,13.578947368421053,4.894736842105263,10.973684210526315,1.9736842105263157,0.10526315789473684,9.883720930232558,1.394736842105263
2024/25,Everton,38,11,15,12,48,42,44,-2,405,144,430,156,80,2,1.233421052631579,1.4121052631578948,-0.17868421052631578,10.657894736842104,3.789473684210526,11.31578947368421,2.1052631578947367,0.05263157894736842,10.37037037037037,1.263157894736842
2024/25,West Ham,38,11,10,17,43,46,62,-16,476,146,443,154,78,3,1.3313157894736842,1.791842105263158,-0.4605263157894737,12.526315789473685,3.8421052631578947,11.657894736842104,2.0526315789473686,0.07894736842105263,9.663865546218489,1.131578947368421
2024/25,Man United,38,11,9,18,42,44,54,-10,527,174,413,200,83,3,1.4976315789473684,1.598157894736842,-0.10052631578947357,13.868421052631579,4.578947368421052,10.868421052631579,2.1842105263157894,0.07894736842105263,8.349146110056926,1.105263157894737
2024/25,Wolves,38,12,6,20,42,54,69,-15,431,160,480,149,74,2,1.1939473684210526,1.6202631578947368,-0.4263157894736842,11.342105263157896,4.2105263157894735,12.631578947368421,1.9473684210526316,0.05263157894736842,12.529002320185615,1.105263157894737
2024/25,Tottenham,38,11,5,22,38,64,65,-1,497,185,446,243,70,1,1.72,1.7955263157894739,-0.07552631578947389,13.078947368421053,4.868421052631579,11.736842105263158,1.8421052631578947,0.02631578947368421,12.877263581488934,1.0
2024/25,Leicester,38,6,7,25,25,33,80,-47,335,111,420,141,87,0,1.0015789473684211,2.260263157894737,-1.2586842105263158,8.81578947368421,2.9210526315789473,11.052631578947368,2.289473684210526,0.0,9.850746268656717,0.6578947368421053
2024/25,Ipswich,38,4,10,24,22,36,82,-46,376,127,430,145,84,5,1.0636842105263158,2.203421052631579,-1.1397368421052634,9.894736842105264,3.3421052631578947,11.31578947368421,2.210526315789474,0.13157894736842105,9.574468085106384,0.5789473684210527
2024/25,Southampton,38,2,6,30,12,26,86,-60,343,111,459,152,89,3,1.016578947368421,2.5881578947368418,-1.5715789473684207,9.026315789473685,2.9210526315789473,12.078947368421053,2.3421052631578947,0.07894736842105263,7.580174927113703,0.3157894736842105
2025/26,Arsenal,38,26,7,5,85,71,27,44,552,186,391,216,51,0,2.0392105263157894,0.871842105263158,1.1673684210526314,14.526315789473685,4.894736842105263,10.289473684210526,1.3421052631578947,0.0,12.862318840579709,2.236842105263158
2025/26,Man City,38,23,9,6,78,77,35,42,595,205,367,247,67,0,2.088421052631579,1.223421052631579,0.865,15.657894736842104,5.394736842105263,9.657894736842104,1.763157894736842,0.0,12.941176470588237,2.0526315789473686
2025/26,Man United,38,20,11,7,71,69,50,19,596,216,391,182,62,3,1.8997368421052632,1.323157894736842,0.5765789473684211,15.68421052631579,5.684210526315789,10.289473684210526,1.631578947368421,0.07894736842105263,11.577181208053691,1.868421052631579
2025/26,Aston Villa,38,19,8,11,65,56,49,7,483,170,379,199,58,1,1.4789473684210528,1.4915789473684211,-0.012631578947368327,12.710526315789474,4.473684210526316,9.973684210526315,1.5263157894736843,0.02631578947368421,11.594202898550725,1.7105263157894737
2025/26,Liverpool,38,17,9,12,60,63,53,10,588,175,383,232,57,1,1.7700000000000002,1.4176315789473684,0.3523684210526319,15.473684210526315,4.605263157894737,10.078947368421053,1.5,0.02631578947368421,10.714285714285714,1.5789473684210527
2025/26,Bournemouth,38,13,18,7,57,58,54,4,525,178,457,212,88,2,1.7586842105263158,1.4939473684210527,0.26473684210526316,13.81578947368421,4.684210526315789,12.026315789473685,2.3157894736842106,0.05263157894736842,11.047619047619047,1.5
2025/26,Sunderland,38,14,12,12,54,42,48,-6,395,126,407,141,80,3,1.1352631578947368,1.5878947368421052,-0.4526315789473685,10.394736842105264,3.3157894736842106,10.710526315789474,2.1052631578947367,0.07894736842105263,10.632911392405063,1.4210526315789473
2025/26,Brentford,38,14,11,13,53,55,52,3,405,147,390,182,69,0,1.743684210526316,1.5555263157894736,0.1881578947368423,10.657894736842104,3.8684210526315788,10.263157894736842,1.8157894736842106,0.0,13.580246913580247,1.394736842105263
2025/26,Brighton,38,14,11,13,53,52,46,6,495,176,453,185,86,0,1.5373684210526317,1.4144736842105263,0.12289473684210539,13.026315789473685,4.631578947368421,11.921052631578947,2.263157894736842,0.0,10.505050505050505,1.394736842105263
2025/26,Chelsea,38,14,10,14,52,58,52,6,511,164,426,231,89,7,1.9002631578947367,1.5294736842105263,0.37078947368421034,13.447368421052632,4.315789473684211,11.210526315789474,2.3421052631578947,0.18421052631578946,11.350293542074363,1.368421052631579
2025/26,Fulham,38,15,7,16,52,47,51,-4,481,138,414,188,75,1,1.3047368421052632,1.6010526315789475,-0.2963157894736843,12.657894736842104,3.6315789473684212,10.894736842105264,1.9736842105263157,0.02631578947368421,9.771309771309772,1.368421052631579
2025/26,Everton,38,13,10,15,49,47,50,-3,420,144,405,163,73,5,1.3123684210526314,1.578684210526316,-0.2663157894736845,11.052631578947368,3.789473684210526,10.657894736842104,1.9210526315789473,0.13157894736842105,11.190476190476192,1.2894736842105263
2025/26,Newcastle,38,14,7,17,49,53,55,-2,492,176,386,231,63,2,1.595,1.5081578947368421,0.08684210526315783,12.947368421052632,4.631578947368421,10.157894736842104,1.6578947368421053,0.05263157894736842,10.772357723577237,1.2894736842105263
2025/26,Leeds,38,11,14,13,47,49,56,-7,478,151,398,168,62,1,1.5728947368421053,1.4823684210526316,0.09052631578947379,12.578947368421053,3.973684210526316,10.473684210526315,1.631578947368421,0.02631578947368421,10.251046025104603,1.236842105263158
2025/26,Crystal Palace,38,11,12,15,45,41,51,-10,442,141,398,160,74,2,1.6436842105263159,1.5802631578947368,0.06342105263157904,11.631578947368421,3.710526315789474,10.473684210526315,1.9473684210526316,0.05263157894736842,9.276018099547512,1.1842105263157894
2025/26,Nott'm Forest,38,11,11,16,44,48,51,-3,476,156,407,199,60,0,1.2878947368421052,1.7036842105263157,-0.4157894736842105,12.526315789473685,4.105263157894737,10.710526315789474,1.5789473684210527,0.0,10.084033613445378,1.1578947368421053
2025/26,Tottenham,38,10,11,17,41,48,57,-9,436,150,463,208,101,3,1.2315789473684209,1.4628947368421052,-0.23131578947368436,11.473684210526315,3.9473684210526314,12.18421052631579,2.6578947368421053,0.07894736842105263,11.009174311926607,1.0789473684210527
2025/26,West Ham,38,10,9,19,39,46,65,-19,404,142,421,187,67,3,1.3063157894736843,1.7926315789473686,-0.48631578947368426,10.631578947368421,3.736842105263158,11.078947368421053,1.763157894736842,0.07894736842105263,11.386138613861387,1.0263157894736843
2025/26,Burnley,38,4,10,24,22,38,75,-37,355,118,394,138,64,2,0.9721052631578947,2.173157894736842,-1.2010526315789476,9.342105263157896,3.1052631578947367,10.368421052631579,1.6842105263157894,0.05263157894736842,10.704225352112676,0.5789473684210527
2025/26,Wolves,38,3,11,24,20,27,68,-41,370,123,494,130,78,3,1.011578947368421,1.7973684210526315,-0.7857894736842106,9.736842105263158,3.236842105263158,13.0,2.0526315789473686,0.07894736842105263,7.297297297297297,0.5263157894736842
